Start,End,Text,Character,SentenceIndex,vaderNeg,vaderNeu,vaderPos,vaderCompound,roBERTaNeg,roBERTaNeu,roBERTaPos,roBERTaMajorSentiment,vaderMajorSentiment
1953.117,1955.907,? n't much time .,Kim Jun-wan,555,0.0,1.0,0.0,0.0,0.35754693,0.5688163,0.073636785,Neutral,Neutral
1956.454,1959.374,"'ve revision surgery . 're closing , need get back .",Kim Jun-wan,556,0.0,1.0,0.0,0.0,0.15585208,0.79856163,0.045586288,Neutral,Neutral
1959.874,1960.754,wo n't take long .,Lee Ik-joon,557,0.0,1.0,0.0,0.0,0.08385763,0.71669155,0.1994509,Neutral,Neutral
1961.542,1963.542,teenage patient ldlt .,Lee Ik-joon,558,0.0,1.0,0.0,0.0,0.22032313,0.73993456,0.039742317,Neutral,Neutral
1963.628,1965.708,"'s visible steroids ,",Lee Ik-joon,559,0.0,1.0,0.0,0.0,0.1906957,0.72897935,0.080324985,Neutral,Neutral
1966.172,1968.932,hypertrophy vertical scar bit noticeable .,Lee Ik-joon,560,0.0,1.0,0.0,0.0,0.26599705,0.688419,0.04558395,Neutral,Neutral
1969.008,1971.338,refer case scar clinic ?,Lee Ik-joon,561,0.0,1.0,0.0,0.0,0.09757971,0.8688928,0.033527534,Neutral,Neutral
1971.427,1972.637,sure .,Kim Jun-wan,562,0.0,0.0,1.0,0.3182,0.16858904,0.53195983,0.29945108,Neutral,Positive
1973.513,1976.353,send department . 'll take look .,Kim Jun-wan,563,0.0,1.0,0.0,0.0,0.05747105,0.83710206,0.10542691,Neutral,Neutral
1978.267,1979.847,gosh .,Lee Ik-joon,564,0.0,1.0,0.0,0.0,0.44641957,0.45662946,0.09695097,Neutral,Neutral
1980.77,1983.56,iksun also biliary atresia .,Lee Ik-joon,565,0.0,1.0,0.0,0.0,0.09664125,0.8367484,0.06661038,Neutral,Neutral
1983.898,1986.438,still big scar stomach kasai 's operation .,Lee Ik-joon,566,0.0,1.0,0.0,0.0,0.35668558,0.61609083,0.027223542,Neutral,Neutral
1986.526,1988.026,iksun 's still alive ?,Kim Jun-wan,567,0.0,0.536,0.464,0.3818,0.05241211,0.8740846,0.073503375,Neutral,Neutral
1989.195,1990.695,? would dead ?,Lee Ik-joon,568,0.823,0.177,0.0,-0.6868,0.38743484,0.58405465,0.028510597,Neutral,Negative
1990.78,1992.03,n't dog 's name ?,Kim Jun-wan,569,0.0,1.0,0.0,0.0,0.15050048,0.7910522,0.05844733,Neutral,Neutral
1992.824,1994.744,'s micky . micky sister .,Kim Jun-wan,570,0.0,1.0,0.0,0.0,0.14617504,0.7721972,0.08162784,Neutral,Neutral
1994.826,1996.696,sister iksun . 's dog .,Lee Ik-joon,571,0.0,1.0,0.0,0.0,0.06535971,0.86221486,0.07242538,Neutral,Neutral
1996.786,1997.906,dog 's name iksun .,Lee Ik-joon,572,0.0,1.0,0.0,0.0,0.069082364,0.83578813,0.09512952,Neutral,Neutral
1997.996,1999.906,", dog 's name micky . micky iksun .",Lee Ik-joon,573,0.0,1.0,0.0,0.0,0.042926215,0.8777528,0.07932102,Neutral,Neutral
1999.998,2001.618,damn . confused .,Lee Ik-joon,574,1.0,0.0,0.0,-0.6124,0.8049214,0.1774404,0.017638227,Negative,Negative
2002.542,2004.292,younger sister 's name iksun .,Lee Ik-joon,575,0.0,1.0,0.0,0.0,0.037942477,0.886702,0.07535556,Neutral,Neutral
2004.377,2005.837,"hey , ?",Lee Ik-joon,576,0.0,1.0,0.0,0.0,0.18828683,0.6715058,0.14020735,Neutral,Neutral
2010.216,2011.966,recommendation letter priests .,Kim Jun-wan,577,0.0,1.0,0.0,0.0,0.107332386,0.83825606,0.05441159,Neutral,Neutral
2012.051,2013.011,right ?,Lee Ik-joon,578,0.0,1.0,0.0,0.0,0.20608503,0.6216273,0.1722877,Neutral,Neutral
2013.094,2014.894,"'s real time , right ? yes .",Lee Ik-joon,579,0.0,0.597,0.403,0.4019,0.019508375,0.50248533,0.47800633,Neutral,Neutral
2014.971,2016.681,feel bad jeongwon 's mother .,Kim Jun-wan,580,0.467,0.533,0.0,-0.5423,0.7973245,0.18977267,0.012902819,Negative,Neutral
2017.223,2018.773,. jerk .,Lee Ik-joon,581,1.0,0.0,0.0,-0.34,0.8250285,0.15229486,0.022676686,Negative,Negative
2020.101,2021.941,"jeongwon ? , 's wife .",Kim Jun-wan,582,0.0,1.0,0.0,0.0,0.088852465,0.85802734,0.05312021,Neutral,Neutral
2022.02,2023.48,wife ? wife ?,Kim Jun-wan,583,0.0,1.0,0.0,0.0,0.20965335,0.720583,0.069763646,Neutral,Neutral
2025.231,2026.231,"yes , wife .",Lee Ik-joon,584,0.0,0.27,0.73,0.4019,0.050488133,0.5452609,0.404251,Neutral,Positive
2026.315,2028.475,ambitious ms. yuk hyejeong ?,Kim Jun-wan,585,0.0,0.492,0.508,0.4767,0.059296545,0.8911318,0.049571645,Neutral,Positive
2028.568,2030.358,"'s busy , 'll forget face pretty soon .",Kim Jun-wan,586,0.188,0.495,0.317,0.3182,0.18186407,0.6257126,0.1924234,Neutral,Neutral
2030.445,2031.275,'s enough .,Kim Jun-wan,587,0.0,1.0,0.0,0.0,0.1413845,0.6037893,0.2548262,Neutral,Neutral
2031.362,2033.952,"hey , honey . 's long !",Lee Ik-joon,588,0.0,1.0,0.0,0.0,0.15531245,0.6673378,0.1773497,Neutral,Neutral
2035.408,2036.618,time ?,Lee Ik-joon,589,0.0,1.0,0.0,0.0,0.17750064,0.7003274,0.122172,Neutral,Neutral
2037.535,2038.535,okay .,Lee Ik-joon,590,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
2039.787,2041.077,marathon course ?,Kim Jun-wan,591,0.0,1.0,0.0,0.0,0.08510528,0.84961927,0.06527545,Neutral,Neutral
2041.748,2044.038,tell hole room counts . yes .,Ahn Jeong-won,592,0.0,0.597,0.403,0.4019,0.034273542,0.6631166,0.30260986,Neutral,Neutral
2047.17,2048.76,'s wife . okay .,Kim Jun-wan,593,0.0,0.513,0.487,0.2263,0.03547334,0.719358,0.24516863,Neutral,Neutral
2049.338,2050.378,really ? okay . sure .,Ahn Jeong-won,594,0.0,0.173,0.827,0.5819,0.04198555,0.5968576,0.36115682,Neutral,Positive
2050.465,2052.295,okay . 'll see tomorrow .,Lee Ik-joon,595,0.0,0.612,0.388,0.2263,0.027246745,0.73592144,0.2368318,Neutral,Neutral
2053.134,2054.724,'s coming back tomorrow .,Lee Ik-joon,596,0.0,1.0,0.0,0.0,0.008465204,0.8179071,0.17362772,Neutral,Neutral
2054.802,2056.602,'s coming straight hospital misses .,Ahn Jeong-won,597,0.279,0.441,0.279,0.0,0.40875417,0.5334685,0.057777364,Neutral,Neutral
2056.679,2058.599,'s 's children 's day two days .,Kim Jun-wan,598,0.0,1.0,0.0,0.0,0.05527024,0.81727755,0.12745215,Neutral,Neutral
2059.015,2061.385,year since saw ? year half .,Kim Jun-wan,599,0.0,1.0,0.0,0.0,0.09964042,0.84924746,0.05111207,Neutral,Neutral
2061.476,2064.016,'ve mom 's anniversary least .,Kim Jun-wan,600,0.0,1.0,0.0,0.0,0.06031433,0.7825042,0.15718149,Neutral,Neutral
2064.353,2066.773,whatever ! 's business .,Kim Jun-wan,601,0.0,1.0,0.0,0.0,0.184049,0.68221664,0.13373439,Neutral,Neutral
2066.856,2068.436,"gosh , yuk hyejeong .",Lee Ik-joon,602,0.0,1.0,0.0,0.0,0.06357868,0.71686345,0.2195579,Neutral,Neutral
2068.524,2071.074,'s friend one set .,Ahn Jeong-won,603,0.0,0.484,0.516,0.4939,0.045773663,0.7848284,0.16939795,Neutral,Positive
2071.152,2074.452,never seen anyone ambitious .,Ahn Jeong-won,604,0.46,0.54,0.0,-0.3724,0.48392743,0.46734598,0.048726577,Negative,Neutral
2074.989,2076.869,'ve never seen badmouth anyone either .,Kim Jun-wan,605,0.0,1.0,0.0,0.0,0.44736755,0.5081849,0.04444757,Neutral,Neutral
2076.949,2079.119,stop . 's wife . 's uju 's mother .,Lee Ik-joon,606,0.268,0.732,0.0,-0.296,0.35403034,0.6114361,0.034533534,Neutral,Neutral
2079.202,2081.042,virgin bachelor shut .,Lee Ik-joon,607,0.0,1.0,0.0,0.0,0.37304798,0.5831286,0.043823443,Neutral,Neutral
2081.12,2083.04,'s outdated term . `` bachelor . '',Kim Jun-wan,608,0.0,1.0,0.0,0.0,0.4993319,0.46088973,0.039778445,Negative,Neutral
2083.122,2085.582,"hey , jeongwon . ?",Lee Ik-joon,609,0.0,1.0,0.0,0.0,0.049512748,0.8823113,0.06817596,Neutral,Neutral
2090.213,2092.053,really going quit become priest ?,Kim Jun-wan,610,0.0,1.0,0.0,0.0,0.26197985,0.71243095,0.02558914,Neutral,Neutral
2092.84,2095.13,rsvp ? important right ?,Ahn Jeong-won,611,0.0,0.481,0.519,0.2869,0.094890304,0.8181923,0.0869174,Neutral,Positive
2095.593,2097.263,listen . ...,Lee Ik-joon,612,0.0,1.0,0.0,0.0,0.14095984,0.7926429,0.06639725,Neutral,Neutral
2098.471,2099.511,"hey , gyeoul .",Lee Ik-joon,613,0.0,1.0,0.0,0.0,0.059052505,0.7614788,0.1794687,Neutral,Neutral
2100.556,2103.306,course . collected lot . yes .,Lee Ik-joon,614,0.0,0.526,0.474,0.4019,0.024684083,0.5861105,0.38920537,Neutral,Neutral
2103.392,2105.392,okay . got . ?,Kim Jun-wan,615,0.0,0.345,0.655,0.2263,0.15212408,0.71569836,0.13217755,Neutral,Positive
2105.478,2107.308,talk director ? okay .,Kim Jun-wan,616,0.0,0.513,0.487,0.2263,0.05101541,0.79434973,0.15463486,Neutral,Neutral
2107.814,2109.154,'ll tell next week .,Ahn Jeong-won,617,0.0,1.0,0.0,0.0,0.056217987,0.79530424,0.14847784,Neutral,Neutral
2110.149,2112.189,wo n't leaving right away .,Ahn Jeong-won,618,0.0,1.0,0.0,0.0,0.17668562,0.7550191,0.06829533,Neutral,Neutral
2112.61,2114.9,'ll stay end year resign .,Ahn Jeong-won,619,0.375,0.625,0.0,-0.34,0.077460125,0.8555635,0.06697634,Neutral,Neutral
2116.197,2117.817,'m going go see gyeoul .,Lee Ik-joon,620,0.0,1.0,0.0,0.0,0.004094347,0.46447802,0.5314276,Positive,Neutral
2118.616,2119.946,seriously . wait .,Kim Jun-wan,621,0.63,0.37,0.0,-0.1779,0.4644976,0.4902876,0.045214806,Neutral,Negative
2121.786,2124.536,look . look camera .,Lee Ik-joon,622,0.0,1.0,0.0,0.0,0.13587666,0.73022187,0.13390146,Neutral,Neutral
2125.081,2126.791,"one , two , three .",Lee Ik-joon,623,0.0,1.0,0.0,0.0,0.1227978,0.6773694,0.19983271,Neutral,Neutral
2127.542,2129.342,? ?,Ahn Jeong-won,624,0.0,0.0,0.0,0.0,0.19455518,0.72974735,0.07569741,Neutral,Positive
2129.46,2132.84,jeongwon leave us soon . leave lots photos behind .,Lee Ik-joon,625,0.286,0.714,0.0,-0.1027,0.15072519,0.71862,0.13065477,Neutral,Neutral
2133.256,2134.876,bye . ...,Lee Ik-joon,626,0.0,1.0,0.0,0.0,0.19208908,0.72655153,0.0813594,Neutral,Neutral
2138.052,2140.352,affair gyeoul ?,Kim Jun-wan,627,0.0,1.0,0.0,0.0,0.11735717,0.8110985,0.07154425,Neutral,Neutral
2160.7,2161.99,n't photo alone ?,Secondary,628,0.0,0.535,0.465,0.1877,0.1518837,0.7939556,0.05416066,Neutral,Neutral
2162.577,2165.197,give time . 'm waiting right time .,Lee Ik-joon,629,0.0,1.0,0.0,0.0,0.023228621,0.560712,0.41605943,Neutral,Neutral
2165.413,2167.623,jeongwon catches really fast .,Lee Ik-joon,630,0.0,1.0,0.0,0.0,0.008870679,0.30620295,0.68492633,Positive,Neutral
2168.124,2170.794,ask ? think ?,Secondary,631,0.0,1.0,0.0,0.0,0.17530496,0.76653224,0.058162767,Neutral,Neutral
2171.21,2173.17,yet . ?,Lee Ik-joon,632,0.0,1.0,0.0,0.0,0.164116,0.7750058,0.06087813,Neutral,Neutral
2173.963,2175.843,'d obvious . okay ?,Lee Ik-joon,633,0.0,0.513,0.487,0.2263,0.06740191,0.7801641,0.15243392,Neutral,Neutral
2175.923,2178.093,yes . n't mind .,Secondary,634,0.0,0.426,0.574,0.4019,0.040798504,0.4755944,0.48360708,Positive,Positive
2178.176,2180.506,", please ask thinks .",Secondary,635,0.0,0.465,0.535,0.3182,0.09082858,0.8298718,0.07929969,Neutral,Positive
2180.595,2182.755,n't tell like ?,Lee Ik-joon,636,0.513,0.487,0.0,-0.2755,0.23781437,0.71412456,0.04806103,Neutral,Negative
2185.308,2186.138,'s ...,Secondary,637,0.0,1.0,0.0,0.0,0.15922566,0.71725094,0.12352336,Neutral,Neutral
2187.977,2189.847,'m shy . gosh .,Secondary,638,0.5,0.5,0.0,-0.25,0.6486882,0.31264147,0.038670346,Negative,Neutral
2190.813,2192.483,'re shy talking ? .,Lee Ik-joon,639,0.5,0.5,0.0,-0.25,0.19033699,0.76305574,0.04660733,Neutral,Neutral
2194.15,2197.74,"okay , fine . 'll extra sneaky",Lee Ik-joon,640,0.25,0.263,0.487,0.2023,0.05580819,0.66508764,0.2791042,Neutral,Positive
2197.82,2199.86,ask thinks .,Lee Ik-joon,641,0.0,1.0,0.0,0.0,0.14353979,0.7497221,0.1067381,Neutral,Neutral
2199.947,2202.617,'m think highly courage .,Lee Ik-joon,642,0.0,0.462,0.538,0.5413,0.013118048,0.3434452,0.64343673,Positive,Positive
2208.122,2210.372,yukjeon . 's gwangju .,Secondary,643,0.0,1.0,0.0,0.0,0.051441114,0.8541308,0.094428025,Neutral,Neutral
2210.458,2213.668,"oh , . serious ? yukjeon ?",Lee Ik-joon,644,0.454,0.546,0.0,-0.168,0.2758912,0.68954825,0.034560565,Neutral,Neutral
2219.3,2221.09,like jeongwon much ?,Lee Ik-joon,645,0.0,0.444,0.556,0.3612,0.06885343,0.88051194,0.050634645,Neutral,Positive
2222.428,2223.678,everything .,Secondary,646,0.0,1.0,0.0,0.0,0.23280378,0.5666257,0.20057055,Neutral,Neutral
2224.305,2225.595,need water ?,Secondary,647,0.0,1.0,0.0,0.0,0.15675855,0.7716962,0.07154524,Neutral,Neutral
2226.515,2227.675,'m fine .,Lee Ik-joon,648,0.0,0.357,0.643,0.2023,0.024296913,0.3087738,0.6669293,Positive,Positive
2229.268,2230.188,gyeoul .,Lee Ik-joon,649,0.0,1.0,0.0,0.0,0.11755698,0.70718503,0.175258,Neutral,Neutral
2231.312,2233.942,think fantasy jeongwon .,Lee Ik-joon,650,0.0,1.0,0.0,0.0,0.050254878,0.8518363,0.09790876,Neutral,Neutral
2234.398,2237.738,way treats people hospital,Lee Ik-joon,651,0.0,1.0,0.0,0.0,0.2679392,0.65652347,0.075537324,Neutral,Neutral
2237.818,2240.028,way behaves around us different .,Lee Ik-joon,652,0.0,1.0,0.0,0.0,0.20666517,0.7248455,0.06848933,Neutral,Neutral
2240.112,2242.822,like ? want hear everything .,Secondary,653,0.0,0.345,0.655,0.4215,0.18521613,0.7284701,0.08631369,Neutral,Positive
2243.532,2245.032,'s sensitive .,Lee Ik-joon,654,0.0,1.0,0.0,0.0,0.37227115,0.556827,0.07090183,Neutral,Neutral
2245.785,2248.405,loses sleep month something goes wrong patient .,Lee Ik-joon,655,0.519,0.481,0.0,-0.6597,0.86000496,0.13262033,0.0073746787,Negative,Negative
2249.205,2250.405,'s humanitarian .,Secondary,656,0.0,1.0,0.0,0.0,0.059124053,0.6810396,0.25983638,Neutral,Neutral
2250.498,2253.038,'s extremely stubborn .,Lee Ik-joon,657,0.599,0.401,0.0,-0.4576,0.74605703,0.22857976,0.025363235,Negative,Negative
2253.125,2254.205,man principles .,Secondary,658,0.0,1.0,0.0,0.0,0.14232981,0.69386446,0.16380571,Neutral,Neutral
2254.71,2256.63,'s rich . 's dirt poor .,Lee Ik-joon,659,0.495,0.18,0.324,-0.2263,0.32924694,0.53493446,0.13581863,Neutral,Negative
2256.712,2258.302,mooches junwan .,Lee Ik-joon,660,0.706,0.294,0.0,-0.34,0.06840091,0.8046516,0.12694755,Neutral,Negative
2258.881,2260.301,n't noblesse oblige ?,Secondary,661,0.0,1.0,0.0,0.0,0.20576142,0.7449095,0.04932899,Neutral,Neutral
2260.8,2262.51,playing game antonyms ?,Lee Ik-joon,662,0.0,0.526,0.474,0.2023,0.078998104,0.87070155,0.050300296,Neutral,Neutral
2263.97,2266.6,else ? tell everything .,Secondary,663,0.0,1.0,0.0,0.0,0.2501204,0.6947467,0.055132926,Neutral,Neutral
2268.641,2270.181,"importantly , ...",Lee Ik-joon,664,0.0,0.303,0.697,0.3182,0.15241428,0.7333353,0.11425038,Neutral,Positive
2271.686,2272.596,gosh .,Lee Ik-joon,665,0.0,1.0,0.0,0.0,0.44641957,0.45662946,0.09695097,Neutral,Neutral
2273.688,2274.898,dating ...,Lee Ik-joon,666,0.0,1.0,0.0,0.0,0.10950818,0.80687016,0.083621636,Neutral,Neutral
2274.981,2277.021,. 's interested women .,Lee Ik-joon,667,0.0,0.426,0.574,0.4019,0.035076927,0.8165218,0.14840122,Neutral,Positive
2277.608,2280.528,"never seen girl , ever .",Lee Ik-joon,668,0.0,1.0,0.0,0.0,0.44766116,0.49144226,0.060896553,Neutral,Neutral
2284.115,2285.485,ears .,Lee Ik-joon,669,0.0,1.0,0.0,0.0,0.22534153,0.63763756,0.13702087,Neutral,Neutral
2286.492,2288.412,jeongwon interested something else .,Lee Ik-joon,670,0.0,0.526,0.474,0.4019,0.071968384,0.71334964,0.21468201,Neutral,Neutral
2288.953,2290.413,sexual minority ?,Secondary,671,0.0,1.0,0.0,0.0,0.37720728,0.60191697,0.0208758,Neutral,Neutral
2290.997,2293.997,jeez . like . mean wants man god .,Lee Ik-joon,672,0.0,0.465,0.535,0.5574,0.7824719,0.19333214,0.024196023,Negative,Positive
2294.083,2295.793,pride . priest .,Lee Ik-joon,673,0.0,0.294,0.706,0.34,0.059109405,0.8013812,0.13950945,Neutral,Positive
2296.335,2297.835,doubt .,Secondary,674,1.0,0.0,0.0,-0.3612,0.3691112,0.57828087,0.05260792,Neutral,Negative
2298.754,2300.174,"hope , .",Lee Ik-joon,675,0.0,0.0,1.0,0.4404,0.087819695,0.6686865,0.24349381,Neutral,Positive
2302.174,2305.224,know professor ahn devout catholic .,Secondary,676,0.0,1.0,0.0,0.0,0.06295922,0.85314953,0.0838912,Neutral,Neutral
2305.303,2308.013,"brothers priests , sisters nuns .",Secondary,677,0.0,1.0,0.0,0.0,0.18408415,0.7597018,0.056214128,Neutral,Neutral
2309.015,2311.305,'s priest yet .,Secondary,678,0.0,1.0,0.0,0.0,0.15722471,0.7339008,0.10887447,Neutral,Neutral
2312.143,2313.273,wants one .,Secondary,679,0.0,1.0,0.0,0.0,0.09688456,0.68558353,0.217532,Neutral,Neutral
2314.103,2316.983,still chance .,Secondary,680,0.0,0.333,0.667,0.25,0.051777497,0.5952558,0.35296676,Neutral,Positive
2317.523,2319.193,"ikjun , give cigarette .",Ahn Jeong-won,681,0.0,1.0,0.0,0.0,0.15864679,0.744752,0.09660117,Neutral,Neutral
2330.161,2331.541,gyeoul people .,Ahn Jeong-won,682,0.0,1.0,0.0,0.0,0.11159444,0.78203243,0.10637311,Neutral,Neutral
2333.914,2336.924,"prick , 'd better come senses beat .",Ahn Jeong-won,683,0.258,0.43,0.312,0.128,0.091080405,0.75832516,0.15059444,Neutral,Neutral
2337.835,2339.795,thinking ? 're married .,Ahn Jeong-won,684,0.0,1.0,0.0,0.0,0.15700468,0.77261955,0.07037574,Neutral,Neutral
2344.675,2345.675,?,Ahn Jeong-won,685,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
2345.76,2347.47,think gyeoul ?,Lee Ik-joon,686,0.0,1.0,0.0,0.0,0.09978705,0.8289429,0.07126997,Neutral,Neutral
2348.804,2351.524,? think ?,Lee Ik-joon,687,0.0,1.0,0.0,0.0,0.15451522,0.7635348,0.08194998,Neutral,Neutral
2360.232,2362.152,yulje medical center,Secondary,688,0.0,1.0,0.0,0.0,0.11785365,0.8027189,0.0794275,Neutral,Neutral
2364.153,2366.203,"surgery status , waiting",Secondary,689,0.0,1.0,0.0,0.0,0.100915335,0.83164674,0.067437895,Neutral,Neutral
2382.963,2384.053,hey .,Secondary,690,0.0,1.0,0.0,0.0,0.18461223,0.5913169,0.22407086,Neutral,Neutral
2384.715,2386.215,dad came .,Secondary,691,0.0,1.0,0.0,0.0,0.08680481,0.7271117,0.18608347,Neutral,Neutral
2395.976,2398.726,"move , let check things .",Secondary,692,0.0,1.0,0.0,0.0,0.13125603,0.78503245,0.08371154,Neutral,Neutral
2398.813,2401.573,'s name ? 's jeong subeom .,Secondary,693,0.0,1.0,0.0,0.0,0.060729053,0.8622739,0.07699708,Neutral,Neutral
2401.649,2403.779,let check id bracelet .,Secondary,694,0.0,1.0,0.0,0.0,0.18071684,0.7422535,0.077029675,Neutral,Neutral
2404.36,2406.24,today operated professor kim junwan,Secondary,695,0.0,1.0,0.0,0.0,0.029615534,0.9244191,0.045965347,Neutral,Neutral
2406.32,2407.74,cardiothoracic surgery ?,Secondary,696,0.0,1.0,0.0,0.0,0.18278784,0.79313076,0.024081416,Neutral,Neutral
2407.905,2408.945,yes .,Secondary,697,0.0,0.0,1.0,0.4019,0.10013353,0.4596959,0.44017053,Neutral,Positive
2413.327,2416.497,"dad . strong , okay ?",Secondary,698,0.0,0.161,0.839,0.6369,0.016704958,0.5430804,0.4402146,Neutral,Positive
2417.039,2418.959,everything fine . n't worry .,Secondary,699,0.0,0.322,0.678,0.4949,0.0067869355,0.15021053,0.84300256,Positive,Positive
2419.458,2420.538,sweetheart .,Secondary,700,0.0,0.0,1.0,0.6486,0.016605742,0.28989342,0.6935008,Positive,Positive
2421.877,2423.837,sorry .,Secondary,701,1.0,0.0,0.0,-0.0772,0.48275325,0.42702612,0.09022062,Negative,Negative
2425.965,2429.545,ca n't come wedding sick .,Secondary,702,0.0,0.597,0.403,0.4023,0.37342528,0.55313975,0.07343501,Neutral,Neutral
2431.303,2433.013,"sorry , sweetie .",Secondary,703,0.289,0.0,0.711,0.4404,0.3360817,0.53793514,0.12598318,Neutral,Positive
2433.347,2436.927,"sorry ? sorry , dad .",Secondary,704,0.722,0.278,0.0,-0.1531,0.5144379,0.42784414,0.057717893,Negative,Negative
2438.185,2440.935,could get married 're sick ?,Secondary,705,0.452,0.548,0.0,-0.5106,0.24743068,0.7193632,0.033206172,Neutral,Neutral
2442.148,2443.358,'m sorry .,Secondary,706,0.565,0.435,0.0,-0.0772,0.5241156,0.4061268,0.06975763,Negative,Negative
2460.583,2461.793,hello .,Secondary,707,0.0,1.0,0.0,0.0,0.09716277,0.6296369,0.27320033,Neutral,Neutral
2463.169,2465.879,'re going move patient .,Secondary,708,0.0,1.0,0.0,0.0,0.06488662,0.72909445,0.20601894,Neutral,Neutral
2467.339,2468.969,?,Kim Jun-wan,709,0.0,0.0,0.0,0.0,0.20457315,0.68945074,0.10597605,Neutral,Positive
2469.842,2471.222,feeling ?,Kim Jun-wan,710,0.0,0.0,1.0,0.128,0.18594061,0.76372933,0.050330095,Neutral,Positive
2472.553,2473.973,let explain surgery .,Kim Jun-wan,711,0.0,1.0,0.0,0.0,0.23621303,0.7209159,0.042871032,Neutral,Neutral
2474.054,2475.974,"told , 'll remove infected mass",Kim Jun-wan,712,0.444,0.556,0.0,-0.4939,0.22090755,0.73967624,0.039416242,Neutral,Neutral
2476.056,2478.176,mold area leftover tissue .,Kim Jun-wan,713,0.0,1.0,0.0,0.0,0.12004145,0.82267034,0.057288215,Neutral,Neutral
2478.267,2480.477,take five hours .,Kim Jun-wan,714,0.0,1.0,0.0,0.0,0.119650155,0.78460467,0.095745146,Neutral,Neutral
2480.561,2482.981,could longer 's complication .,Kim Jun-wan,715,0.0,1.0,0.0,0.0,0.28867754,0.6567871,0.0545353,Neutral,Neutral
2483.063,2486.943,"doctor , 've done surgery many times , right ?",Secondary,716,0.0,1.0,0.0,0.0,0.113675855,0.8311139,0.055210292,Neutral,Neutral
2487.026,2488.146,yes .,Secondary,717,0.0,0.0,1.0,0.4019,0.10013353,0.4596959,0.44017053,Neutral,Positive
2488.652,2491.162,", n't worry much , right ?",Secondary,718,0.0,0.555,0.445,0.3412,0.052759014,0.7410857,0.20615526,Neutral,Neutral
2491.447,2494.277,"surgery n't lifethreatening anything , right ?",Secondary,719,0.0,1.0,0.0,0.0,0.33044213,0.633352,0.036205854,Neutral,Neutral
2494.366,2495.736,guarantee .,Kim Jun-wan,720,0.0,0.0,1.0,0.25,0.14216587,0.7576361,0.10019802,Neutral,Positive
2495.826,2498.286,lot variables surgery .,Kim Jun-wan,721,0.0,1.0,0.0,0.0,0.16705795,0.78641164,0.046530355,Neutral,Neutral
